Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
110/03/16,"111,862,572","5,413,642,494",48.50,49.15,47.90,48.30,+0.15,"41,013"
110/03/17,"113,793,428","5,463,143,398",48.45,48.50,47.65,48.00,-0.30,"46,264"
110/03/18,"160,016,239","7,630,425,006",48.00,48.45,47.00,47.05,-0.95,"64,727"
110/03/19,"185,889,345","8,578,944,884",46.10,46.55,45.50,46.05,-1.00,"60,464"
110/03/22,"175,443,002","8,337,044,384",46.10,48.30,45.90,48.20,+2.15,"63,551"
110/03/23,"175,622,299","8,597,705,713",48.95,49.65,48.50,48.50,+0.30,"65,471"
110/03/24,"122,860,580","5,816,711,940",47.85,48.05,47.15,47.15,-1.35,"45,402"
110/03/25,"163,386,842","7,851,807,861",47.00,48.75,46.75,48.65,+1.50,"59,283"
110/03/26,"222,732,393","11,090,564,085",49.75,50.00,49.35,49.75,+1.10,"82,381"
110/03/29,"157,066,163","7,875,921,270",50.60,51.00,49.30,49.35,-0.40,"62,002"
110/03/30,"168,086,685","8,406,681,205",49.55,50.70,48.80,50.60,+1.25,"63,452"
110/03/31,"184,404,989","9,321,593,685",50.10,51.20,49.80,50.20,-0.40,"55,893"
110/04/01,"85,795,793","4,348,979,608",51.00,51.30,50.30,50.50,+0.30,"29,766"
110/04/06,"110,723,760","5,654,638,028",51.40,51.50,50.70,50.70,+0.20,"36,537"
110/04/07,"103,388,212","5,283,292,614",50.90,51.50,50.70,51.50,+0.80,"36,675"
110/04/08,"347,099,184","18,632,439,128",51.70,55.00,51.50,54.00,+2.50,"120,353"
110/04/09,"214,576,819","11,607,776,412",55.00,55.20,53.00,53.00,-1.00,"75,159"
110/04/12,"136,214,722","7,338,511,562",54.20,54.60,53.00,53.60,+0.60,"45,893"
110/04/13,"426,359,771","23,682,772,974",54.20,57.00,53.60,54.40,+0.80,"139,363"
110/04/14,"352,171,816","18,636,215,378",55.40,55.70,50.50,52.70,-1.70,"125,729"
110/04/15,"156,211,936","8,217,946,242",52.00,53.40,51.80,53.10,+0.40,"46,773"
110/04/16,"265,218,460","14,439,598,053",53.70,55.40,53.00,54.00,+0.90,"76,394"
110/04/19,"146,441,798","7,993,396,042",54.70,55.20,53.70,54.60,+0.60,"47,175"
110/04/20,"117,157,906","6,335,850,135",54.20,54.70,53.60,54.10,-0.50,"37,099"
110/04/21,"127,366,439","6,833,973,149",53.80,54.50,53.20,53.40,-0.70,"47,840"
110/04/22,"338,155,244","18,674,995,099",55.00,56.20,53.80,54.80,+1.40,"111,420"
110/04/23,"438,045,328","24,818,472,429",56.00,57.50,55.20,57.00,+2.20,"144,315"
110/04/26,"511,527,235","31,176,694,064",60.50,61.80,59.80,61.80,+4.80,"164,967"
110/04/27,"321,579,822","19,597,550,478",62.00,62.70,60.10,60.50,-1.30,"120,681"
110/04/28,"293,373,823","17,561,286,220",60.80,61.10,58.80,60.00,-0.50,"104,041"
110/04/29,"456,717,391","26,266,837,530",58.30,58.70,56.70,56.70,-3.30,"173,430"
110/05/03,"323,558,912","17,474,975,249",55.00,55.40,52.80,53.00,-3.70,"133,204"
110/05/04,"346,875,599","18,446,060,064",53.10,55.10,51.00,54.60,+1.60,"130,607"
110/05/05,"208,373,802","11,069,938,510",54.60,54.80,51.80,51.80,-2.80,"81,070"
110/05/06,"171,739,001","8,888,142,190",52.10,52.90,50.60,51.30,-0.50,"64,639"
110/05/07,"170,031,294","9,110,027,409",52.70,54.10,52.60,54.00,+2.70,"64,826"
110/05/10,"118,082,387","6,274,584,539",54.20,54.20,52.50,52.50,-1.50,"47,233"
110/05/11,"284,651,875","14,132,044,781",50.00,50.80,48.05,49.00,-3.50,"119,998"
110/05/12,"355,398,866","16,591,640,079",48.40,49.70,44.10,46.35,-2.65,"132,661"
110/05/13,"325,343,998","15,300,475,389",44.85,48.85,44.45,47.55,+1.20,"112,071"
110/05/14,"235,494,255","11,329,316,812",48.80,49.65,46.65,46.80,-0.75,"85,723"
110/05/17,"231,958,428","10,379,308,325",43.80,46.65,43.05,43.95,-2.85,"82,587"
110/05/18,"280,228,999","13,351,727,305",46.25,48.30,46.00,48.30,+4.35,"76,531"
110/05/19,"211,964,090","10,266,935,609",48.35,49.20,47.50,48.30, 0.00,"76,279"
110/05/20,"173,152,554","8,158,231,813",47.50,48.00,46.45,46.50,-1.80,"64,858"
110/05/21,"146,240,160","6,927,587,864",47.75,48.20,46.85,46.95,+0.45,"45,128"
110/05/24,"160,119,346","7,678,694,424",46.60,49.00,46.35,48.70,+1.75,"53,979"
110/05/25,"385,084,250","19,814,678,848",50.20,53.00,49.90,51.90,+3.20,"128,888"
110/05/26,"241,846,803","12,615,936,863",52.30,53.50,51.10,51.30,-0.60,"87,237"
110/05/27,"167,118,586","8,474,206,889",50.70,51.70,50.00,50.60,-0.70,"51,445"
110/05/28,"216,934,422","11,353,403,574",52.10,53.00,51.60,52.40,+1.80,"76,958"
110/05/31,"199,782,391","10,529,680,882",52.90,53.50,51.90,53.00,+0.60,"66,441"
110/06/01,"153,776,392","8,141,177,626",53.20,54.00,52.20,52.20,-0.80,"54,862"
110/06/02,"115,730,617","6,039,026,235",52.60,53.00,51.60,52.00,-0.20,"43,439"
110/06/03,"380,138,640","20,495,504,319",52.80,55.30,52.30,55.00,+3.00,"124,928"
110/06/04,"260,150,677","13,904,231,359",54.00,54.40,53.00,53.00,-2.00,"97,458"
110/06/07,"183,701,585","9,642,415,177",53.50,53.60,51.50,52.30,-0.70,"66,241"
110/06/08,"107,619,446","5,653,210,762",52.60,53.20,52.20,52.20,-0.10,"36,694"
110/06/09,"210,880,690","10,755,821,558",51.70,51.90,50.20,50.70,-1.50,"87,577"
110/06/10,"121,662,346","6,238,149,463",51.00,51.90,50.30,51.50,+0.80,"43,870"
110/06/11,"98,451,957","5,131,458,832",52.20,52.70,51.60,51.80,+0.30,"37,725"
110/06/15,"186,367,942","9,953,984,764",53.00,53.90,52.80,53.70,+1.90,"67,721"
110/06/16,"145,061,837","7,661,740,732",53.30,53.50,52.20,52.40,-1.30,"55,738"
110/06/17,"103,617,748","5,422,484,325",51.60,53.30,51.30,53.30,+0.90,"37,575"
110/06/18,"128,892,107","6,814,653,443",53.60,53.80,52.20,52.20,-1.10,"40,083"
110/06/21,"122,927,917","6,308,831,720",51.60,52.00,51.00,51.20,-1.00,"49,607"
110/06/22,"88,780,999","4,553,096,390",51.90,52.10,50.90,51.00,-0.20,"33,912"
110/06/23,"153,985,685","8,078,615,022",51.50,53.20,51.30,53.00,+2.00,"54,226"
110/06/24,"150,176,504","7,967,608,040",52.90,53.60,52.30,53.00, 0.00,"49,774"
110/06/25,"123,053,840","6,589,063,457",53.80,54.20,52.90,52.90,-0.10,"40,445"
110/06/28,"71,873,129","3,785,239,477",53.20,53.30,52.40,52.60,-0.30,"25,100"
110/06/29,"105,346,515","5,610,896,704",53.30,53.70,52.90,53.00,+0.40,"36,358"
110/06/30,"92,968,171","4,962,651,511",53.70,53.80,53.10,53.10,+0.10,"30,719"
110/08/02,"340,901,871","19,876,433,538",59.30,59.70,56.80,57.50,-0.30,"120,660"
110/08/03,"262,067,103","15,357,827,071",57.60,59.40,57.30,59.40,+1.90,"93,176"
110/08/04,"311,901,869","18,746,703,345",60.20,60.80,59.10,60.50,+1.10,"106,594"
110/08/05,"483,378,173","30,193,203,959",61.00,63.90,60.20,63.40,+2.90,"179,708"
110/08/06,"348,569,245","21,849,829,382",63.50,63.80,61.60,62.10,-1.30,"127,312"
110/08/09,"208,521,248","12,882,147,367",61.60,62.90,60.70,61.90,-0.20,"76,369"
110/08/10,"315,261,153","19,021,842,833",62.00,62.30,59.20,59.80,-2.10,"117,643"
110/08/11,"237,426,777","14,202,448,567",59.70,61.00,58.80,59.90,+0.10,"89,120"
110/08/12,"166,046,386","10,067,001,494",60.30,61.50,59.80,60.10,+0.20,"63,743"
110/08/13,"224,287,962","13,139,069,298",60.30,60.40,57.50,57.60,-2.50,"92,591"
110/08/16,"142,298,113","8,116,696,727",56.50,58.00,56.40,57.10,-0.50,"53,394"
110/08/17,"152,522,836","8,722,680,594",58.00,58.40,56.00,56.10,-1.00,"60,872"
110/08/18,"191,647,664","10,854,557,110",55.30,58.20,55.30,58.10,+2.00,"72,968"
110/08/19,"176,910,444","9,958,487,679",57.20,57.40,55.50,55.50,-2.60,"75,363"
110/08/20,"142,080,089","7,894,698,421",56.30,56.40,54.40,55.70,+0.20,"54,324"
110/08/23,"163,631,951","9,501,111,840",57.40,58.80,57.00,58.60,+2.90,"63,137"
110/08/24,"177,627,550","10,503,233,062",59.60,60.10,58.30,58.40,-0.20,"62,833"
110/08/25,"224,638,879","13,469,417,911",59.40,60.60,59.20,60.00,+1.60,"80,289"
110/08/26,"260,011,814","15,956,594,885",62.40,62.70,60.30,61.20,+1.20,"91,121"
110/08/27,"170,082,864","10,410,623,518",61.00,61.80,60.40,61.70,+0.50,"56,210"
110/08/30,"205,442,250","12,840,138,404",62.40,63.00,61.70,62.80,+1.10,"72,017"
110/08/31,"180,847,429","11,272,433,572",62.40,63.10,61.50,63.10,+0.30,"64,334"
110/09/01,"259,821,175","16,598,177,753",62.80,64.50,62.60,64.10,+1.00,"96,807"
110/09/02,"420,645,040","27,496,843,467",65.00,67.00,64.00,64.00,-0.10,"156,279"
110/09/03,"638,063,034","43,390,185,703",65.50,70.00,65.40,70.00,+6.00,"228,700"
110/09/06,"583,661,231","40,902,840,347",69.10,72.00,68.30,69.90,-0.10,"225,730"
110/09/07,"330,249,196","22,635,837,603",70.10,70.60,67.60,68.20,-1.70,"132,245"
110/09/08,"371,885,112","24,660,663,857",67.10,67.90,65.10,65.80,-2.40,"154,978"
110/09/09,"280,520,696","18,807,104,182",65.30,67.90,65.10,67.50,+1.70,"108,577"
110/09/10,"212,753,216","14,505,749,534",67.40,69.00,67.20,68.20,+0.70,"85,294"
110/09/13,"164,864,791","11,125,814,895",68.30,68.90,66.80,66.80,-1.40,"72,951"
110/09/14,"157,499,816","10,448,160,310",67.00,67.30,65.60,66.00,-0.80,"68,454"
110/09/15,"105,174,181","6,936,180,065",66.20,66.50,65.50,65.60,-0.40,"44,576"
110/09/16,"141,524,687","9,420,005,650",66.20,67.50,65.80,66.20,+0.60,"56,182"
110/09/17,"169,502,998","11,207,197,784",66.20,67.20,65.50,65.60,-0.60,"58,757"
110/09/22,"165,678,289","10,634,829,995",63.20,65.00,63.10,64.60,-1.00,"68,983"
110/09/23,"118,464,856","7,765,469,801",65.90,66.10,65.00,65.20,+0.60,"42,930"
110/09/24,"128,088,567","8,522,274,594",66.00,67.10,65.80,67.00,+1.80,"53,751"
110/09/27,"93,097,296","6,192,264,695",67.30,67.50,66.00,66.30,-0.70,"37,349"
110/09/28,"80,807,624","5,295,620,159",65.80,66.00,65.30,65.30,-1.00,"36,771"
110/09/29,"218,033,670","13,826,107,037",63.60,64.30,63.00,63.00,-2.30,"102,194"
110/09/30,"120,964,563","7,693,353,787",63.30,64.40,62.50,64.00,+1.00,"48,846"
110/10/01,"143,009,127","8,996,341,122",63.40,63.80,62.10,62.60,-1.40,"66,241"
110/10/04,"131,588,514","8,093,505,303",63.10,63.30,60.60,60.80,-1.80,"57,284"
110/10/05,"190,242,195","11,381,192,173",58.70,61.30,58.00,61.10,+0.30,"74,444"
110/10/06,"132,290,871","7,981,282,638",61.50,61.70,59.50,59.90,-1.20,"55,150"
110/10/07,"151,564,410","9,383,245,619",60.90,62.60,60.80,62.50,+2.60,"54,990"
110/10/08,"115,288,376","7,118,690,623",62.60,62.60,61.00,61.10,-1.40,"46,914"
110/10/12,"163,058,961","9,611,190,175",59.50,59.70,58.50,58.50,-2.60,"69,923"
110/10/13,"232,296,933","13,263,023,931",58.30,58.90,56.40,56.40,-2.10,"91,344"
110/10/14,"118,944,029","6,769,333,173",57.30,57.60,56.50,56.70,+0.30,"44,650"
110/10/15,"213,190,852","12,642,697,260",58.20,60.20,58.00,59.10,+2.40,"84,322"
110/10/18,"119,994,514","7,089,070,979",59.70,59.70,58.40,58.40,-0.70,"38,856"
110/10/19,"103,901,458","6,168,514,645",59.10,59.90,58.40,59.60,+1.20,"34,318"
110/10/20,"150,444,442","8,925,517,466",59.80,60.20,58.30,58.70,-0.90,"52,440"
110/10/21,"131,728,583","7,673,343,261",58.10,59.10,57.40,58.00,-0.70,"47,880"
110/10/22,"104,075,473","6,026,342,307",58.00,58.50,57.20,58.30,+0.30,"37,433"
110/10/25,"122,369,701","7,162,446,789",58.00,59.40,57.30,59.40,+1.10,"43,202"
110/10/26,"179,241,315","10,778,199,684",59.80,60.80,59.40,59.80,+0.40,"57,596"
110/10/27,"205,673,445","12,524,106,645",60.00,61.90,59.60,61.90,+2.10,"67,910"
110/10/28,"274,100,496","16,557,483,799",60.70,61.10,59.80,59.80,-2.10,"100,345"
110/10/29,"229,397,821","13,400,573,579",59.50,59.50,58.00,58.00,-1.80,"98,833"
110/11/01,"134,144,926","7,765,013,232",58.10,58.60,57.40,57.60,-0.40,"56,202"
110/11/02,"196,610,350","11,673,227,967",58.20,60.20,58.10,59.00,+1.40,"76,873"
110/11/03,"93,583,437","5,559,516,528",60.00,60.10,59.00,59.20,+0.20,"33,598"
110/11/04,"76,461,160","4,507,344,911",59.90,59.90,58.50,58.60,-0.60,"28,923"
110/11/05,"187,161,521","11,248,816,941",59.60,60.90,59.20,60.40,+1.80,"70,534"
110/11/08,"207,964,234","12,842,671,899",60.70,62.50,60.50,62.50,+2.10,"82,065"
110/11/09,"229,917,342","14,694,502,223",63.80,64.90,63.10,63.10,+0.60,"95,041"
110/11/10,"128,033,517","8,093,147,002",63.40,64.00,62.40,63.10, 0.00,"51,497"
110/11/11,"108,617,850","6,783,978,515",62.40,62.80,62.10,62.20,-0.90,"43,548"
110/11/12,"108,784,766","6,874,056,759",63.30,63.80,62.50,62.60,+0.40,"41,122"
110/11/15,"74,723,917","4,729,381,259",63.60,63.70,62.80,63.40,+0.80,"28,781"
110/11/16,"75,321,000","4,770,945,833",63.70,63.70,63.00,63.00,-0.40,"27,393"
110/11/17,"111,672,389","7,086,737,039",63.30,64.10,62.70,63.60,+0.60,"37,926"
110/11/18,"83,090,853","5,258,199,651",63.60,63.90,63.00,63.10,-0.50,"26,748"
110/11/19,"369,983,118","24,089,459,415",64.20,66.10,64.00,65.10,+2.00,"122,359"
110/11/22,"152,277,291","9,923,646,837",65.50,66.00,64.60,64.70,-0.40,"48,115"
110/11/23,"136,648,850","8,686,923,047",64.50,64.50,62.90,63.20,-1.50,"56,573"
110/11/24,"93,507,208","5,874,883,330",62.70,63.40,62.50,63.10,-0.10,"39,210"
110/11/25,"67,823,318","4,266,325,823",63.50,63.50,62.60,63.00,-0.10,"30,909"
110/11/26,"182,950,308","11,606,844,458",64.60,64.80,62.50,62.50,-0.50,"64,150"
110/11/29,"111,522,499","6,914,977,085",62.00,62.70,60.90,62.40,-0.10,"45,536"
110/11/30,"278,039,788","17,946,671,441",64.30,65.20,63.70,63.70,+1.30,"82,636"
110/12/01,"271,771,178","17,840,072,516",64.40,67.00,64.10,67.00,+3.30,"105,145"
110/12/02,"310,855,392","20,981,992,809",67.40,68.50,66.60,66.70,-0.30,"119,965"
110/12/03,"184,869,986","12,543,191,944",67.60,68.40,67.00,68.30,+1.60,"71,450"
110/12/06,"135,275,019","9,104,720,191",68.20,68.20,66.70,67.30,-1.00,"56,049"
110/12/07,"155,940,341","10,399,376,491",67.90,67.90,66.20,66.50,-0.80,"60,053"
110/12/08,"145,655,452","9,817,471,029",68.20,68.20,66.50,66.50, 0.00,"53,570"
110/12/09,"284,846,501","18,443,409,906",65.10,65.70,64.00,64.00,-2.50,"129,156"
110/12/10,"150,492,336","9,528,543,401",62.90,64.20,62.70,63.50,-0.50,"69,749"
110/12/13,"105,861,369","6,691,591,378",63.90,63.90,62.80,62.80,-0.70,"49,586"
110/12/14,"104,224,750","6,481,167,549",62.50,62.70,61.50,62.40,-0.40,"47,831"
110/12/15,"93,432,341","5,874,484,487",62.50,63.40,62.50,62.70,+0.30,"34,084"
110/12/16,"137,992,139","8,767,242,391",64.20,64.60,62.90,63.00,+0.30,"47,146"
110/12/17,"87,887,977","5,482,562,791",62.20,62.70,62.10,62.30,-0.70,"36,055"
110/12/20,"64,252,312","3,998,612,703",62.30,62.60,62.00,62.20,-0.10,"26,938"
110/12/21,"77,194,530","4,858,716,774",62.60,63.30,62.40,62.90,+0.70,"28,819"
110/12/22,"82,805,019","5,272,644,398",63.40,63.90,63.30,63.70,+0.80,"32,057"
110/12/23,"70,807,092","4,541,813,830",64.40,64.50,63.80,63.90,+0.20,"26,576"
110/12/24,"75,488,445","4,867,851,988",64.30,64.90,64.10,64.30,+0.40,"28,199"
110/12/27,"45,906,409","2,956,940,265",64.60,64.70,64.20,64.30, 0.00,"18,222"
110/12/28,"80,111,178","5,199,591,684",64.90,65.20,64.70,64.70,+0.40,"27,677"
110/12/29,"53,066,878","3,449,617,994",65.10,65.20,64.70,65.00,+0.30,"23,425"
110/12/30,"48,163,092","3,131,603,444",65.10,65.30,64.80,65.00, 0.00,"17,634"
109/01/02,"32,937,461","544,863,192",16.45,16.65,16.40,16.55,+0.10,"5,382"
109/01/03,"48,588,354","792,990,409",16.55,16.55,16.15,16.30,-0.25,"9,541"
109/01/06,"44,790,472","719,002,202",16.05,16.15,15.95,16.05,-0.25,"5,041"
109/01/07,"39,718,117","633,334,895",16.05,16.15,15.80,16.00,-0.05,"7,401"
109/01/08,"60,494,690","954,618,728",15.85,15.90,15.65,15.75,-0.25,"9,368"
109/01/09,"43,816,080","704,460,863",15.85,16.15,15.85,16.05,+0.30,"7,346"
109/01/10,"32,386,886","521,334,693",16.20,16.25,15.85,16.15,+0.10,"5,239"
109/01/13,"23,989,283","386,198,437",16.15,16.20,16.05,16.05,-0.10,"4,260"
109/01/14,"61,290,528","997,160,931",16.10,16.40,16.05,16.25,+0.20,"9,826"
109/01/15,"36,473,736","592,044,792",16.30,16.40,16.10,16.15,-0.10,"7,113"
109/01/16,"27,867,646","447,303,962",16.20,16.20,16.00,16.15, 0.00,"5,258"
109/01/17,"28,877,214","462,551,691",16.15,16.15,15.95,16.00,-0.15,"4,528"
109/01/20,"31,117,744","498,489,704",15.85,16.15,15.85,16.05,+0.05,"5,326"
109/01/30,"137,855,301","2,092,322,215",15.50,15.55,14.95,15.10,-0.95,"15,447"
109/01/31,"68,549,345","1,027,195,504",15.05,15.20,14.80,14.90,-0.20,"8,733"
109/02/03,"75,652,825","1,102,172,270",14.45,15.00,14.15,15.00,+0.10,"8,488"
109/02/04,"70,790,085","1,072,651,052",15.00,15.30,14.90,15.20,+0.20,"8,638"
109/02/05,"77,032,246","1,194,091,132",15.25,15.70,15.25,15.50,+0.30,"12,981"
109/02/06,"157,712,052","2,541,901,176",15.80,16.35,15.75,16.25,+0.75,"15,950"
109/02/07,"80,109,163","1,308,858,525",16.20,16.50,16.15,16.35,+0.10,"11,177"
109/02/10,"44,206,055","722,024,768",16.15,16.55,16.00,16.40,+0.05,"8,851"
109/02/11,"84,802,688","1,418,808,521",16.55,16.90,16.50,16.70,+0.30,"10,797"
109/02/12,"79,548,774","1,338,051,389",16.65,16.95,16.60,16.90,+0.20,"13,223"
109/02/13,"73,179,317","1,236,884,767",17.00,17.15,16.65,16.85,-0.05,"12,391"
109/02/14,"43,506,095","721,482,510",16.60,16.70,16.50,16.50,-0.35,"7,526"
109/02/17,"40,030,219","658,937,270",16.50,16.55,16.35,16.40,-0.10,"5,838"
109/02/18,"44,154,247","716,631,239",16.40,16.40,16.10,16.15,-0.25,"9,586"
109/02/19,"30,092,840","485,861,725",16.10,16.25,16.05,16.10,-0.05,"8,092"
109/02/20,"43,133,196","701,982,634",16.25,16.50,16.10,16.30,+0.20,"7,680"
109/02/21,"26,572,971","427,649,593",16.15,16.25,16.00,16.05,-0.25,"4,843"
109/02/24,"48,434,882","767,932,178",15.90,15.95,15.80,15.80,-0.25,"7,108"
109/02/25,"39,151,580","621,216,044",15.60,16.10,15.60,15.90,+0.10,"6,304"
109/02/26,"47,662,845","745,786,422",15.60,15.75,15.60,15.60,-0.30,"7,489"
109/02/27,"81,289,042","1,252,448,733",15.60,15.75,15.25,15.30,-0.30,"10,525"
109/03/02,"99,628,541","1,518,118,939",14.95,15.45,14.95,15.25,-0.05,"8,617"
109/03/03,"88,570,177","1,374,038,766",15.55,15.75,15.35,15.50,+0.25,"12,722"
109/03/04,"85,641,276","1,347,967,339",15.50,16.00,15.50,15.80,+0.30,"8,937"
109/03/05,"59,085,885","937,378,460",16.00,16.05,15.70,15.70,-0.10,"11,445"
109/03/06,"72,732,487","1,125,902,964",15.55,15.60,15.40,15.45,-0.25,"10,057"
109/03/09,"82,969,389","1,248,213,166",15.15,15.15,14.95,15.05,-0.40,"11,252"
109/03/10,"82,904,523","1,240,800,754",14.95,15.25,14.80,14.95,-0.10,"12,083"
109/03/11,"55,553,147","829,658,907",15.00,15.05,14.80,14.80,-0.15,"9,782"
109/03/12,"138,258,958","1,967,829,036",14.60,14.65,13.85,14.35,-0.45,"14,585"
109/03/13,"211,904,177","2,932,821,828",13.70,14.30,13.65,14.05,-0.30,"18,705"
109/03/16,"81,036,386","1,125,189,057",14.00,14.10,13.75,13.90,-0.15,"9,086"
109/03/17,"147,402,414","2,032,173,969",13.75,14.00,13.65,13.75,-0.15,"12,799"
109/03/18,"90,628,139","1,253,166,496",13.80,14.00,13.75,13.80,+0.05,"11,308"
109/03/19,"176,799,652","2,380,210,214",13.75,13.80,13.10,13.70,-0.10,"15,451"
109/03/20,"158,070,287","2,209,400,322",13.80,14.40,13.80,13.85,+0.15,"21,336"
109/03/23,"59,406,609","812,761,253",13.55,13.85,13.50,13.75,-0.10,"9,419"
109/03/24,"114,641,252","1,595,333,608",14.05,14.15,13.80,13.85,+0.10,"14,109"
109/03/25,"187,932,889","2,663,715,374",14.05,14.35,13.95,14.10,+0.25,"17,998"
109/03/26,"74,645,046","1,051,092,068",14.15,14.20,13.95,14.10, 0.00,"6,759"
109/03/27,"59,235,321","835,651,344",14.35,14.35,13.90,14.00,-0.10,"8,450"
109/03/30,"38,765,524","537,712,678",13.85,13.95,13.75,13.95,-0.05,"3,860"
109/03/31,"79,000,889","1,099,709,559",14.35,14.35,13.65,13.65,-0.30,"7,970"
109/04/01,"48,954,990","673,209,888",13.85,13.85,13.65,13.80,+0.15,"6,157"
109/04/06,"75,417,890","1,053,322,856",13.95,14.10,13.80,14.10,+0.30,"7,578"
109/04/07,"112,835,791","1,591,981,089",14.25,14.30,13.95,14.15,+0.05,"8,442"
109/04/08,"70,020,325","994,587,911",14.15,14.30,14.10,14.20,+0.05,"9,495"
109/04/09,"40,473,210","576,200,202",14.30,14.40,14.10,14.20, 0.00,"6,537"
109/04/10,"23,315,732","331,496,847",14.25,14.30,14.15,14.30,+0.10,"3,591"
109/04/13,"94,375,364","1,389,318,115",14.45,15.10,14.40,14.80,+0.50,"15,717"
109/04/14,"70,873,919","1,062,777,698",15.05,15.15,14.85,15.15,+0.35,"11,462"
109/04/15,"76,800,916","1,153,667,281",15.15,15.20,14.90,15.10,-0.05,"18,035"
109/04/16,"55,714,536","831,927,500",14.85,15.10,14.80,14.90,-0.20,"9,618"
109/04/17,"102,841,345","1,562,964,125",15.20,15.45,15.00,15.05,+0.15,"16,568"
109/04/20,"46,983,290","708,535,630",15.10,15.20,14.95,15.15,+0.10,"7,932"
109/04/21,"74,235,734","1,116,229,862",15.10,15.35,14.80,14.80,-0.35,"12,580"
109/04/22,"51,801,119","779,263,200",14.80,15.20,14.75,15.20,+0.40,"9,379"
109/04/23,"157,791,012","2,480,411,932",15.45,16.00,15.40,15.80,+0.60,"24,322"
109/04/24,"104,062,670","1,660,996,497",15.90,16.10,15.85,15.90,+0.10,"19,782"
109/04/27,"121,440,284","1,954,424,767",16.15,16.30,15.90,16.15,+0.25,"17,083"
109/04/28,"219,150,807","3,312,193,487",15.50,15.60,14.75,15.00,-1.15,"41,197"
109/04/29,"96,798,319","1,485,883,726",15.20,15.50,15.20,15.30,+0.30,"16,286"
109/04/30,"64,768,656","1,003,539,346",15.45,15.60,15.35,15.55,+0.25,"11,380"
109/05/04,"47,975,074","732,457,685",15.10,15.45,15.05,15.35,-0.20,"9,251"
109/05/05,"34,096,450","524,216,465",15.50,15.55,15.25,15.25,-0.10,"7,971"
109/05/06,"34,763,487","532,444,055",15.25,15.45,15.25,15.30,+0.05,"8,472"
109/05/07,"85,739,112","1,290,910,874",15.45,15.85,15.30,15.60,+0.30,"11,023"
109/05/08,"39,736,136","621,347,772",15.85,15.85,15.50,15.65,+0.05,"7,566"
109/05/11,"42,257,477","662,233,437",15.80,15.85,15.60,15.60,-0.05,"8,859"
109/05/12,"40,406,407","625,139,245",15.50,15.65,15.35,15.45,-0.15,"7,034"
109/05/13,"30,545,962","473,588,136",15.40,15.60,15.35,15.60,+0.15,"5,718"
109/05/14,"31,677,085","488,027,623",15.45,15.55,15.20,15.35,-0.25,"7,710"
109/05/15,"32,116,870","492,228,366",15.45,15.50,15.15,15.40,+0.05,"5,927"
109/05/18,"41,754,666","634,472,918",15.40,15.40,15.10,15.10,-0.30,"7,806"
109/05/19,"54,397,126","817,971,490",15.30,15.30,14.90,14.95,-0.15,"19,236"
109/05/20,"63,261,595","946,138,123",15.15,15.15,14.85,14.85,-0.10,"17,936"
109/05/21,"39,817,856","604,208,799",15.00,15.30,14.95,15.30,+0.45,"7,788"
109/05/22,"33,556,829","507,056,080",15.15,15.20,15.05,15.10,-0.20,"7,290"
109/05/25,"19,221,772","288,281,930",15.10,15.10,14.85,15.10, 0.00,"4,383"
109/05/26,"23,880,256","362,916,749",15.15,15.25,15.10,15.20,+0.10,"4,205"
109/05/27,"24,006,301","364,203,489",15.25,15.30,15.10,15.10,-0.10,"5,679"
109/05/28,"45,046,009","688,499,995",15.20,15.40,15.15,15.35,+0.25,"7,951"
109/05/29,"50,362,911","774,559,340",15.30,15.45,15.20,15.45,+0.10,"8,676"
109/06/01,"56,981,896","890,011,770",15.60,15.80,15.50,15.65,+0.20,"12,629"
109/06/02,"46,869,809","739,701,866",15.75,15.85,15.70,15.85,+0.20,"10,884"
109/06/03,"64,858,876","1,042,238,956",16.00,16.20,15.95,16.20,+0.35,"13,963"
109/06/04,"94,781,239","1,545,520,848",16.50,16.60,16.10,16.30,+0.10,"14,985"
109/06/05,"49,132,614","804,599,981",16.30,16.50,16.20,16.50,+0.20,"10,805"
109/06/08,"124,631,598","2,135,846,816",17.50,17.50,16.85,17.05,+0.55,"23,222"
109/06/09,"82,141,619","1,384,399,139",17.05,17.15,16.55,16.85,-0.20,"15,876"
109/06/10,"94,791,794","1,566,376,448",16.85,16.85,16.40,16.60,-0.25,"16,107"
109/06/11,"92,770,897","1,493,062,834",16.45,16.50,15.90,16.05,-0.55,"18,180"
109/06/12,"86,040,818","1,348,346,273",15.45,15.80,15.40,15.70,-0.35,"15,784"
109/06/15,"81,647,335","1,258,503,336",15.45,15.50,15.30,15.40,-0.30,"17,236"
109/06/16,"63,149,426","981,185,050",15.50,15.70,15.40,15.50,+0.10,"11,482"
109/06/17,"74,747,221","1,144,475,878",15.50,15.55,15.15,15.30,-0.20,"16,996"
109/06/18,"57,824,627","886,851,587",15.30,15.45,15.25,15.35,+0.05,"13,750"
109/06/19,"57,562,916","889,415,109",15.40,15.60,15.40,15.40,+0.05,"7,692"
109/06/22,"42,863,689","666,872,676",15.45,15.70,15.35,15.70,+0.30,"7,841"
109/06/23,"57,029,420","887,142,723",15.75,15.75,15.45,15.45,-0.25,"11,060"
109/06/24,"58,563,616","924,095,861",15.50,15.95,15.50,15.75,+0.30,"11,881"
